Data;Rs;u2;Tmax;Tmin;RH;pr;ETo
2018-01-26;25.0;1.4;33.2;16.7;57.6;0.0;5.7
2018-01-27;23.4;1.3;33.2;19.8;57.3;0.0;5.5
2018-01-28;23.5;1.2;33.8;19.6;61.2;0.0;5.4
2018-01-29;17.2;1.1;33.2;21.0;70.9;0.3;4.2
2018-01-30;14.1;0.9;31.3;20.6;85.0;6.9;3.2
2018-01-31;14.5;1.1;29.6;20.4;86.7;31.1;3.2
2018-02-01;12.7;1.3;28.7;19.4;86.8;8.1;2.9
2018-02-02;6.9;1.1;24.9;19.5;92.1;19.9;1.7
2018-02-03;15.1;1.3;26.6;19.2;84.8;32.0;3.2
2018-02-04;8.5;1.5;25.8;19.1;86.9;9.9;2.1
2018-02-05;8.4;1.4;23.5;18.1;91.4;17.6;1.9
2018-02-06;15.6;1.0;25.7;18.7;86.1;22.2;3.2
2018-02-07;17.0;0.8;28.1;19.4;80.4;25.6;3.6
2018-02-08;22.5;0.7;30.3;17.0;71.9;0.2;4.5
2018-02-09;21.6;1.5;32.1;18.4;71.6;0.1;4.9
2018-02-10;14.9;1.1;31.8;20.3;78.8;0.0;3.5
2018-02-11;24.6;1.3;32.0;19.0;69.5;0.2;5.3
2018-02-12;25.5;1.1;32.8;17.6;58.5;0.0;5.5
2018-02-13;26.3;1.2;30.5;16.9;61.5;0.0;5.4
2018-02-14;25.7;1.4;32.8;18.2;65.3;0.0;5.6
2018-02-15;23.3;1.6;31.8;15.8;64.2;0.0;5.2
2018-02-16;19.9;1.2;29.8;17.2;71.0;0.0;4.3
2018-02-17;22.5;1.3;30.4;16.6;68.6;0.6;4.8
2018-02-18;22.5;1.2;30.8;16.9;67.4;0.0;4.8
2018-02-19;14.7;1.2;29.7;19.7;76.1;4.6;3.5
2018-02-20;16.3;1.0;28.5;19.8;83.3;4.8;3.5
2018-02-21;16.3;0.9;29.5;19.9;84.1;11.7;3.5
2018-02-22;8.4;0.9;27.8;20.1;89.6;75.2;2.0
2018-02-23;14.1;0.6;28.7;19.6;82.2;20.8;3.0
2018-02-24;13.8;1.3;28.5;20.6;81.2;1.4;3.2
2018-02-25;19.4;1.5;28.9;18.8;76.9;6.5;4.1
2018-02-26;16.3;1.4;29.8;19.1;80.3;1.1;3.6
2018-02-27;20.8;1.1;30.6;19.4;74.2;4.9;4.4
2018-02-28;18.8;1.1;31.3;20.2;75.9;0.2;4.1
2018-03-01;22.2;0.9;32.5;19.9;74.0;24.0;4.7
2018-03-02;14.8;0.9;31.6;20.8;81.1;0.5;3.4
2018-03-03;18.2;1.1;31.5;20.5;76.7;0.0;4.0
2018-03-04;17.8;0.8;32.4;20.5;80.6;0.0;3.9
2018-03-05;18.6;0.9;32.0;20.0;80.8;3.8;4.0
2018-03-06;23.8;0.8;33.5;19.7;72.7;0.0;5.0
2018-03-07;15.9;1.1;32.6;21.0;76.8;6.2;3.7
2018-03-08;20.2;1.0;31.3;19.8;78.4;43.4;4.3
2018-03-09;7.8;0.8;28.8;20.5;88.1;1.1;2.0
2018-03-10;15.1;0.9;28.4;20.1;85.3;15.9;3.2
2018-03-11;12.5;1.0;29.3;20.7;88.8;13.2;2.7
2018-03-12;22.4;0.8;31.0;20.9;75.2;6.2;4.6
2018-03-13;24.1;0.7;33.0;18.0;69.8;0.0;4.8
2018-03-14;20.8;1.2;33.2;21.3;71.5;0.5;4.7
2018-03-15;23.5;1.1;33.1;21.2;68.2;0.0;5.1
2018-03-16;19.2;1.1;33.0;19.8;74.4;0.0;4.3
2018-03-17;17.6;0.9;32.3;19.3;81.6;14.7;3.8
2018-03-18;22.7;1.2;31.8;18.2;75.3;33.9;4.7
2018-03-19;24.4;0.9;31.7;17.9;70.9;0.0;4.8
2018-03-20;16.9;0.7;31.7;20.4;77.2;0.9;3.6
2018-03-21;11.4;0.6;29.5;20.2;80.2;3.4;2.6
2018-03-22;14.0;0.8;28.3;19.5;83.3;1.0;3.0
2018-03-23;20.2;1.4;29.7;18.0;76.4;10.1;4.2
2018-03-24;19.7;1.7;29.3;19.1;69.9;0.0;4.3
2018-03-25;21.7;1.7;29.9;16.8;73.6;0.0;4.5
2018-03-26;24.0;1.6;30.3;16.8;67.0;0.0;4.9
2018-03-27;22.7;1.5;30.6;15.4;66.1;0.0;4.7
2018-03-28;20.8;1.3;30.5;14.9;70.6;0.0;4.3
2018-03-29;22.1;1.5;30.4;16.5;68.6;0.0;4.6
2018-03-30;21.9;1.3;30.2;15.8;69.1;0.0;4.4
2018-03-31;20.2;1.2;30.4;15.0;70.9;0.0;4.1
2018-04-01;21.7;1.0;31.0;15.2;68.5;0.0;4.3
2018-04-02;16.7;0.9;31.1;17.6;71.8;0.0;3.6
2018-04-03;17.9;0.8;31.4;17.8;74.6;0.0;3.7
2018-04-04;15.9;0.6;31.5;20.6;77.4;4.2;3.4
2018-04-05;17.5;0.9;31.6;18.8;77.6;0.0;3.7
2018-04-06;12.5;1.2;30.3;19.8;78.2;14.2;3.0
2018-04-07;17.8;1.4;29.9;17.2;73.3;0.0;3.8
2018-04-08;18.1;1.3;30.1;16.7;74.8;13.1;3.7
2018-04-09;17.4;1.4;30.4;16.6;73.2;0.0;3.8
2018-04-10;18.6;1.3;29.6;16.5;71.8;0.0;3.8
2018-04-11;20.7;1.5;29.6;15.2;68.4;0.0;4.2
2018-04-12;12.7;1.7;28.0;16.5;71.5;0.0;3.1
2018-04-13;17.0;1.4;30.0;15.2;73.9;0.0;3.6
2018-04-14;19.1;1.1;30.1;15.8;69.1;0.0;3.8
2018-04-15;13.8;1.4;30.0;18.7;72.2;0.0;3.3
2018-04-16;12.5;2.0;27.8;17.8;75.8;3.1;3.1
2018-04-17;15.6;2.2;26.8;17.4;65.8;0.3;3.7
2018-04-18;19.0;1.7;27.3;13.6;67.2;0.0;3.8
2018-04-19;15.9;1.1;27.3;13.1;73.3;0.0;3.1
2018-04-20;18.0;0.9;28.7;12.7;68.9;0.0;3.3
2018-04-21;14.3;1.4;28.6;14.6;73.1;0.0;3.1
2018-04-22;17.7;1.7;28.4;14.8;69.9;0.0;3.7
2018-04-23;17.7;1.6;28.2;13.0;70.9;0.0;3.6
2018-04-24;17.5;1.5;28.5;13.3;73.8;0.0;3.5
2018-04-25;15.8;1.5;28.5;14.1;72.9;0.0;3.3
2018-04-26;18.8;1.3;29.9;16.1;70.8;0.0;3.7
2018-04-27;19.0;1.9;30.4;14.6;68.4;0.0;4.1
2018-04-28;17.5;1.2;30.0;14.8;70.4;0.0;3.5
2018-04-29;17.8;1.2;29.5;12.6;70.1;0.0;3.4
2018-04-30;19.3;1.1;29.2;11.9;65.6;0.0;3.6
2018-05-01;18.1;0.8;29.8;11.2;61.0;0.0;3.3
2018-05-02;20.4;1.2;29.6;10.4;57.2;0.0;3.8
2018-05-03;19.2;1.1;30.2;10.2;60.5;0.0;3.6
2018-05-04;19.3;1.1;30.6;12.2;65.9;0.0;3.6
2018-05-05;19.4;1.1;30.5;13.0;68.2;0.0;3.7
2018-05-06;15.4;1.0;30.2;13.8;72.0;0.0;3.1
2018-05-07;15.6;1.4;28.9;13.3;69.8;0.0;3.2
2018-05-08;12.7;1.2;28.0;13.8;72.2;0.0;2.7
2018-05-09;13.9;1.7;27.7;13.5;72.4;0.5;3.0
2018-05-10;18.4;1.4;27.5;11.3;70.6;0.0;3.3
2018-05-11;18.7;0.9;29.3;11.4;67.1;0.0;3.3
2018-05-12;17.1;0.7;30.3;12.0;67.6;0.0;3.1
2018-05-13;11.7;0.4;29.7;13.9;68.4;0.0;2.3
2018-05-14;15.7;1.7;29.4;16.6;70.8;0.0;3.4
2018-05-15;15.4;1.4;28.5;14.2;72.2;0.0;3.1
2018-05-16;16.9;0.9;29.2;13.1;72.1;0.0;3.0
2018-05-17;14.0;0.9;29.7;14.0;74.2;0.0;2.7
2018-05-18;13.4;1.2;28.4;15.9;74.7;14.9;2.7
2018-05-19;11.8;1.3;28.3;14.2;81.3;0.0;2.5
2018-05-20;9.6;1.4;23.4;12.3;76.8;15.9;2.1
2018-05-21;19.1;0.7;23.4;4.1;63.6;0.0;2.6
2018-05-22;18.6;0.8;26.7;5.1;66.5;0.0;2.8
2018-05-23;18.4;0.7;28.3;7.9;68.1;0.0;2.9
2018-05-24;14.6;1.6;27.7;10.7;73.4;0.0;2.9
2018-05-25;14.6;1.5;26.5;11.5;75.2;0.0;2.7
2018-05-26;14.8;1.4;25.9;11.1;76.0;0.0;2.7
2018-05-27;16.5;1.4;26.9;10.2;72.8;0.0;2.9
2018-05-28;17.1;1.6;26.7;9.5;67.4;0.0;3.2
2018-05-29;16.3;1.6;25.4;9.7;69.0;0.0;2.9
2018-05-30;15.6;1.2;25.2;9.0;66.6;0.0;2.7
2018-05-31;14.0;1.1;25.8;8.6;66.1;0.0;2.6
2018-06-01;12.6;0.9;26.3;12.5;65.2;0.0;2.4
2018-06-02;16.4;0.7;28.1;10.2;65.8;0.0;2.6
2018-06-03;15.6;0.7;29.8;11.5;62.8;0.0;2.7
2018-06-04;13.0;1.5;26.3;14.2;71.9;0.0;2.6
2018-06-05;14.4;1.0;26.5;12.1;72.0;0.0;2.5
2018-06-06;14.5;1.0;27.0;13.5;72.8;0.0;2.6
2018-06-07;12.0;0.6;28.0;13.3;70.0;0.0;2.2
2018-06-08;12.5;0.8;26.9;14.2;73.2;2.9;2.3
2018-06-09;13.3;1.2;28.0;13.5;76.7;0.0;2.5
2018-06-10;15.4;1.6;28.0;14.3;75.2;0.0;2.9
2018-06-11;12.7;0.9;26.7;13.2;76.2;0.0;2.3
2018-06-12;14.8;1.1;28.8;15.6;70.7;0.0;2.8
2018-06-13;16.0;0.9;30.2;16.5;66.0;0.0;3.0
2018-06-14;14.1;1.2;30.4;17.2;67.7;0.0;3.0
2018-06-15;13.0;2.3;26.9;17.9;68.6;0.0;3.1
2018-06-16;16.6;2.2;26.8;16.1;66.1;0.0;3.4
2018-06-17;13.1;1.3;25.8;11.9;71.9;0.0;2.5
2018-06-18;15.3;1.2;25.9;11.2;71.6;0.0;2.6
2018-06-19;10.2;1.7;23.5;11.8;77.0;0.0;2.1
2018-06-20;16.2;1.3;26.5;10.6;72.2;0.0;2.8
2018-06-21;16.8;0.9;27.4;9.8;66.6;0.0;2.7
2018-06-22;16.2;0.6;28.4;10.2;62.9;0.0;2.5
2018-06-23;14.4;1.2;28.0;10.7;65.2;0.0;2.8
2018-06-24;8.2;1.0;26.1;16.2;70.8;0.0;2.0
2018-06-25;15.2;0.9;27.1;10.8;66.3;0.0;2.6
2018-06-26;10.8;1.0;27.3;16.7;65.8;0.0;2.3
2018-06-27;11.1;1.0;27.4;14.9;62.6;0.0;2.4
2018-06-28;14.9;1.5;25.6;11.4;64.2;0.0;2.8
2018-06-29;14.6;1.3;25.3;10.0;63.1;0.0;2.7
2018-06-30;15.2;1.0;27.0;10.3;67.7;0.0;2.6
2018-07-01;16.0;0.9;28.1;11.2;67.9;0.0;2.7
2018-07-02;15.7;0.8;28.6;11.2;65.2;0.0;2.7
2018-07-03;15.9;0.8;29.1;10.8;60.6;0.0;2.7
2018-07-04;16.6;1.1;27.8;11.0;61.1;0.0;2.9
2018-07-05;15.4;1.2;26.7;10.7;64.8;0.0;2.8
2018-07-06;17.1;1.1;27.0;9.2;61.9;0.0;2.9
2018-07-07;17.3;1.1;27.4;8.7;60.8;0.0;3.0
2018-07-08;17.0;0.7;28.5;9.0;61.3;0.0;2.7
2018-07-09;16.6;0.7;29.5;10.2;58.1;0.0;2.8
2018-07-10;15.8;0.8;29.1;10.2;57.3;0.0;2.8
2018-07-11;12.1;1.2;26.5;12.8;66.4;0.0;2.5
2018-07-12;15.7;1.2;27.7;11.9;64.5;0.0;2.9
2018-07-13;14.0;1.2;26.2;10.7;70.4;0.0;2.6
2018-07-14;13.6;0.8;27.7;10.4;69.1;0.0;2.4
2018-07-15;16.2;1.1;27.5;9.8;64.6;0.0;2.9
2018-07-16;17.1;1.1;27.5;8.8;64.0;0.0;2.9
2018-07-17;16.0;1.4;27.3;9.7;68.0;0.0;3.0
2018-07-18;16.2;1.7;26.3;10.8;66.4;0.0;3.1
2018-07-19;17.9;1.1;27.6;9.5;66.8;0.0;3.1
2018-07-20;18.1;1.0;28.2;9.5;63.2;0.0;3.1
2018-07-21;17.5;0.9;29.5;9.8;62.3;0.0;3.0
2018-07-22;17.0;1.5;26.5;10.9;63.9;0.0;3.2
2018-07-23;16.1;1.3;26.0;10.2;65.2;0.0;2.9
2018-07-24;16.5;1.4;26.2;9.8;65.9;0.0;3.0
2018-07-25;18.2;2.5;26.0;13.5;58.7;0.0;3.9
2018-07-26;17.4;2.4;25.3;13.5;64.4;0.0;3.6
2018-07-27;16.9;2.2;26.7;14.1;63.1;0.0;3.6
2018-07-28;18.0;1.9;27.7;13.7;58.8;0.0;3.8
2018-07-29;18.0;1.8;28.1;14.5;60.1;0.0;3.7
2018-07-30;17.3;1.4;28.8;14.2;58.9;0.0;3.5
2018-07-31;12.3;1.5;29.5;15.0;56.8;0.0;3.3
2018-08-01;14.3;2.2;27.8;16.6;66.2;0.0;3.5
2018-08-02;9.9;2.5;25.7;17.4;79.6;0.1;2.5
2018-08-03;13.4;2.9;27.5;16.0;74.7;6.4;3.3
2018-08-04;7.6;1.5;22.9;17.2;87.2;17.7;1.7
2018-08-05;9.3;0.8;27.3;16.0;76.1;3.2;2.1
2018-08-06;11.0;1.9;27.2;17.8;75.0;0.0;2.7
2018-08-07;12.1;2.3;26.6;17.3;76.7;4.4;2.9
2018-08-08;17.2;2.5;29.8;17.8;68.1;0.0;4.1
2018-08-09;9.9;1.1;26.0;14.9;74.4;0.0;2.2
2018-08-10;14.1;1.0;28.0;14.1;73.6;0.1;2.8
2018-08-11;21.3;1.0;28.3;7.6;47.8;0.0;3.7
2018-08-12;21.1;0.8;29.1;6.0;46.1;0.0;3.5
2018-08-13;20.6;1.3;28.7;8.3;55.0;0.0;3.8
2018-08-14;20.7;1.3;29.7;9.7;54.8;0.0;4.0
2018-08-15;20.4;1.1;31.2;10.0;55.7;0.0;4.0
2018-08-16;11.6;1.8;25.7;14.2;66.7;0.0;2.9
2018-08-17;9.3;1.4;24.4;15.3;78.0;1.4;2.1
2018-08-18;16.5;1.8;25.2;13.4;74.2;7.4;3.2
2018-08-19;18.4;1.4;26.7;11.8;68.8;0.0;3.4
2018-08-20;21.4;1.4;28.1;10.7;57.8;0.0;4.1
2018-08-21;20.9;1.4;27.7;9.9;56.5;0.0;4.0
2018-08-22;19.0;1.2;27.8;10.4;55.5;0.0;3.7
2018-08-23;18.3;1.4;28.5;10.8;61.6;0.0;3.7
2018-08-24;20.6;1.6;29.5;12.6;60.1;0.0;4.2
2018-08-25;13.2;1.2;28.1;12.9;64.2;0.0;3.0
2018-08-26;16.3;1.1;30.1;14.4;63.8;0.0;3.5
2018-08-27;16.5;2.3;26.0;16.1;70.1;0.3;3.6
2018-08-28;10.1;1.8;23.2;13.8;71.8;0.0;2.5
2018-08-29;18.5;1.9;26.9;12.8;69.1;0.0;3.8
2018-08-30;16.3;1.5;27.4;12.1;67.0;0.0;3.5
2018-08-31;22.4;1.3;29.3;12.6;58.7;0.0;4.3
2018-09-01;21.2;1.2;31.1;11.6;54.6;0.0;4.3
2018-09-02;21.5;1.5;31.7;12.7;57.0;0.0;4.6
2018-09-03;21.4;1.3;32.0;13.6;54.8;0.0;4.5
2018-09-04;19.8;1.4;27.5;17.0;53.9;0.9;4.2
2018-09-05;23.3;1.5;28.4;9.0;46.3;0.0;4.6
2018-09-06;22.0;2.2;29.6;12.8;51.1;0.0;5.2
2018-09-07;23.2;1.8;30.2;13.1;54.5;0.0;5.0
2018-09-08;24.0;1.4;29.5;10.2;54.5;0.0;4.7
2018-09-09;24.2;1.6;30.4;9.7;50.3;0.0;5.0
2018-09-10;22.7;1.4;30.2;10.6;51.7;0.0;4.7
2018-09-11;21.3;1.4;31.4;12.6;52.7;0.0;4.7
2018-09-12;19.7;2.4;29.2;16.4;61.6;0.0;4.7
2018-09-13;21.8;2.5;29.3;16.2;62.7;0.1;5.0
2018-09-14;20.0;1.8;29.6;13.9;64.8;0.3;4.4
2018-09-15;7.0;0.7;23.5;17.1;86.2;22.5;1.7
2018-09-16;15.2;0.6;27.7;15.6;79.2;11.6;3.0
2018-09-17;7.5;0.9;24.4;18.2;85.1;3.4;1.8
2018-09-18;8.8;0.5;26.2;18.0;79.2;0.6;2.0
2018-09-19;15.1;0.7;29.8;18.8;71.4;0.6;3.2
2018-09-20;7.1;0.7;24.3;18.0;79.4;12.3;1.8
2018-09-21;15.7;1.0;29.2;18.9;78.6;7.4;3.4
2018-09-22;22.2;0.9;32.3;16.3;65.7;0.1;4.5
2018-09-23;23.5;1.7;31.8;17.3;61.5;0.0;5.2
2018-09-24;24.7;1.4;33.5;16.1;57.4;0.0;5.4
2018-09-25;25.6;1.6;32.8;16.2;51.3;0.0;5.7
2018-09-26;25.2;1.7;31.7;14.8;55.9;0.0;5.5
2018-09-27;24.5;1.4;32.9;15.8;56.5;0.0;5.3
2018-09-28;17.6;1.3;33.5;18.1;55.8;0.0;4.5
2018-09-29;19.4;2.2;31.8;19.5;67.9;0.0;4.8
2018-09-30;14.0;1.8;27.8;20.3;73.2;17.4;3.5
2018-10-01;19.8;1.7;30.6;19.5;67.4;1.4;4.6
2018-10-02;21.0;1.2;31.1;19.4;68.5;0.6;4.5
2018-10-03;25.1;1.0;33.7;17.0;60.0;0.3;5.3
2018-10-04;20.1;1.1;34.2;18.4;58.3;0.0;4.7
2018-10-05;18.0;2.0;31.5;20.7;66.2;0.3;4.6
2018-10-06;13.3;1.9;27.6;19.7;72.8;9.1;3.4
2018-10-07;11.2;1.8;25.7;18.7;75.1;4.8;2.9
2018-10-08;22.4;1.6;31.1;17.7;64.6;5.7;5.0
2018-10-09;16.4;1.5;29.3;16.9;60.1;0.0;4.1
2018-10-10;16.6;1.2;31.8;20.6;55.7;0.0;4.2
2018-10-11;20.2;1.7;33.3;20.2;56.8;0.0;5.2
2018-10-12;14.5;2.0;29.5;21.4;64.4;2.3;4.1
2018-10-13;25.4;1.2;34.7;18.1;56.7;0.0;5.7
2018-10-14;21.0;1.4;35.2;20.6;59.6;1.4;5.2
2018-10-15;13.5;1.2;31.8;20.6;77.9;0.0;3.3
2018-10-16;23.6;1.3;31.5;19.0;74.2;13.7;5.0
2018-10-17;12.8;1.3;28.8;21.1;75.5;0.9;3.2
2018-10-18;13.6;1.2;28.8;18.7;81.6;1.3;3.1
2018-10-19;14.8;0.9;30.6;19.3;80.5;13.3;3.3
2018-10-20;18.9;2.3;27.6;20.0;67.6;4.6;4.5
2018-10-21;20.8;2.3;26.8;15.4;66.1;0.0;4.6
2018-10-22;27.2;1.6;29.6;13.2;66.2;0.0;5.4
2018-10-23;28.2;1.5;32.1;14.8;61.8;0.0;5.9
2018-10-24;18.7;1.3;31.9;16.6;67.8;0.0;4.3
2018-10-25;13.5;1.1;28.3;19.1;82.8;26.7;3.0
2018-10-26;19.9;1.1;31.0;19.9;77.1;5.1;4.3
2018-10-27;15.4;1.1;30.7;20.0;84.8;3.2;3.4
2018-10-28;20.2;0.9;29.7;20.0;73.9;13.6;4.2
2018-10-29;11.5;1.8;25.7;18.6;78.8;0.0;2.8
2018-10-30;22.6;1.5;30.8;17.6;73.6;0.3;4.8
2018-10-31;22.0;1.3;31.0;17.4;69.8;0.0;4.8
2018-11-01;21.6;1.3;33.0;18.5;72.1;0.0;4.9
2018-11-02;20.8;1.5;31.3;18.0;69.1;18.8;4.7
2018-11-03;24.9;1.8;32.1;20.4;64.0;2.9;5.7
2018-11-04;10.5;1.1;27.5;18.7;78.5;0.9;2.6
2018-11-05;11.5;2.3;25.5;20.0;81.9;7.7;2.8
2018-11-06;13.6;2.4;25.1;19.2;74.4;5.7;3.4
2018-11-07;14.9;2.1;27.9;19.3;67.7;0.0;3.9
2018-11-08;6.3;2.5;22.5;17.4;86.5;11.2;1.8
2018-11-09;6.2;3.2;19.0;16.1;90.2;41.8;1.5
2018-11-10;11.7;2.1;23.2;17.4;84.7;27.0;2.6
2018-11-11;19.7;1.9;28.0;15.8;76.4;2.6;4.2
2018-11-12;22.9;1.9;31.3;17.3;70.8;0.0;5.2
2018-11-13;24.1;1.9;32.0;18.7;67.2;0.0;5.6
2018-11-14;24.0;1.8;32.7;18.0;67.2;0.0;5.5
2018-11-15;21.5;1.4;32.4;18.7;74.8;4.1;4.8
2018-11-16;15.3;1.6;30.4;20.4;80.8;19.2;3.6
2018-11-17;19.3;2.0;29.8;19.8;70.0;3.6;4.6
2018-11-18;21.7;2.0;30.5;17.4;69.2;0.0;5.0
2018-11-19;11.9;0.9;26.9;20.3;81.5;6.1;2.7
2018-11-20;7.4;1.4;22.7;19.4;89.4;20.6;1.8
2018-11-21;6.7;2.1;21.4;17.1;88.6;53.1;1.7
2018-11-22;15.3;2.3;26.6;16.9;79.9;21.0;3.5
2018-11-23;15.8;2.1;28.0;18.8;74.9;2.4;3.8
2018-11-24;11.3;1.6;25.0;18.1;77.2;0.5;2.8
2018-11-25;11.2;1.5;25.2;18.6;85.4;12.5;2.5
2018-11-26;23.2;1.5;29.1;17.7;67.7;3.3;5.0
2018-11-27;26.0;2.4;29.1;16.0;62.1;0.0;5.8
2018-11-28;26.8;1.8;29.8;16.0;63.0;0.0;5.7
2018-11-29;26.2;1.8;31.0;15.1;60.5;0.0;5.8
2018-11-30;25.5;1.3;32.3;16.5;62.7;0.0;5.5
2018-12-01;6.8;1.0;25.2;19.9;87.6;15.1;1.8
2018-12-02;12.7;0.9;27.9;20.0;87.6;28.5;2.8
2018-12-03;12.0;2.3;24.7;19.0;86.7;30.3;2.7
2018-12-04;23.7;1.8;30.3;17.7;73.9;3.8;5.1
2018-12-05;25.6;1.4;32.7;17.8;70.4;0.0;5.6
2018-12-06;24.5;1.7;32.8;19.2;68.8;0.0;5.6
2018-12-07;15.2;1.3;29.9;19.5;79.9;4.0;3.5
2018-12-08;25.7;2.6;27.6;18.9;72.0;45.6;5.4
2018-12-09;20.8;3.0;26.2;14.8;71.1;0.0;4.6
2018-12-10;25.3;1.9;29.3;14.8;68.9;0.0;5.3
2018-12-11;24.8;1.8;30.9;16.0;68.8;0.0;5.4
2018-12-12;26.9;1.8;32.3;17.4;65.4;0.0;6.0
2018-12-13;24.4;1.1;32.1;18.7;68.2;0.4;5.3
2018-12-14;26.5;1.1;32.8;17.1;59.8;0.5;5.7
2018-12-15;27.2;1.6;33.5;17.8;56.8;0.0;6.3
2018-12-16;26.4;1.8;32.9;18.5;59.5;0.0;6.1
2018-12-17;28.4;1.9;32.1;17.2;58.3;0.0;6.4
2018-12-18;25.2;1.4;33.6;17.1;60.9;0.0;5.7
2018-12-19;23.0;1.2;33.2;20.6;65.6;4.1;5.3
2018-12-20;26.4;1.8;34.3;19.9;60.1;6.1;6.4
2018-12-21;19.7;1.3;33.0;19.6;67.0;4.2;4.8
2018-12-22;18.7;1.4;33.5;19.3;71.5;2.7;4.6
2018-12-23;23.6;1.2;33.1;17.4;68.9;3.9;5.2
2018-12-24;20.9;1.3;32.1;20.2;72.8;8.8;4.8
2018-12-25;24.6;1.7;32.3;19.1;73.6;3.3;5.5
2018-12-26;16.0;1.3;29.7;20.1;79.5;4.4;3.7
2018-12-27;8.5;1.2;25.7;19.7;87.8;2.2;2.1
2018-12-28;14.0;1.0;26.7;19.5;86.1;32.4;3.0
2018-12-29;16.6;1.0;28.3;18.7;85.1;20.0;3.5
2018-12-30;18.4;0.8;29.0;19.2;83.2;16.7;3.8
2018-12-31;11.8;1.0;28.0;19.8;86.8;13.9;2.7
2019-01-01;15.4;0.9;28.4;20.0;85.8;48.3;3.3
2019-01-02;22.9;0.9;31.7;18.2;73.0;6.8;4.9
2019-01-03;19.6;1.1;32.3;19.5;71.0;2.2;4.5
2019-01-04;12.1;1.1;26.7;20.1;79.2;3.8;2.9
2019-01-05;20.2;0.8;30.7;19.4;70.7;4.9;4.3
2019-01-06;28.3;1.1;32.9;19.5;64.5;0.6;6.0
2019-01-07;28.2;1.7;33.4;18.9;63.8;0.0;6.3
2019-01-08;23.9;1.7;32.3;18.2;69.9;0.0;5.4
2019-01-09;27.4;1.8;31.0;18.2;62.9;0.0;6.0
2019-01-10;28.1;2.0;31.4;17.1;61.7;0.0;6.2
2019-01-11;23.3;1.5;31.9;17.9;64.1;0.0;5.3
2019-01-12;22.7;1.3;33.1;18.5;63.8;0.0;5.3
2019-01-13;26.7;1.7;32.8;18.8;62.7;0.0;6.1
2019-01-14;28.0;2.0;33.6;17.7;60.1;0.0;6.6
2019-01-15;27.2;1.6;34.3;18.3;61.8;0.0;6.2
2019-01-16;23.2;1.6;35.4;19.2;63.3;0.0;5.8
2019-01-17;24.9;1.8;33.6;21.8;62.4;0.3;6.0
2019-01-18;26.8;1.5;34.3;18.8;62.7;0.5;6.1
2019-01-19;28.6;1.7;34.0;19.7;57.3;0.0;6.6
2019-01-20;26.0;1.6;34.5;18.2;62.6;0.0;6.0
2019-01-21;22.5;1.7;33.4;20.9;63.7;0.0;5.5
2019-01-22;24.8;1.5;34.3;19.4;62.5;3.8;5.8
2019-01-23;26.7;1.6;33.0;19.8;60.4;2.2;6.1
2019-01-24;29.9;2.1;34.0;17.1;56.8;0.0;7.0
2019-01-25;27.1;2.2;32.4;17.6;62.2;0.0;6.3
2019-01-26;13.4;2.3;27.9;18.7;72.9;0.0;3.6
2019-01-27;24.9;1.9;30.5;17.3;66.1;29.3;5.5
2019-01-28;26.6;2.2;32.6;17.9;60.3;0.0;6.3
2019-01-29;25.8;1.8;34.8;18.2;57.7;0.0;6.3
2019-01-30;26.7;1.6;34.3;17.5;56.8;0.1;6.2
2019-01-31;26.4;1.5;35.0;17.6;51.8;0.0;6.3
2019-02-01;27.2;1.9;34.2;18.2;53.3;0.0;6.6
2019-02-02;28.2;1.8;35.2;17.9;52.8;0.0;6.7
2019-02-03;22.8;1.4;36.1;19.9;52.8;0.0;5.8
2019-02-04;14.3;1.9;29.4;19.2;69.0;35.6;3.9
2019-02-05;21.4;2.2;31.6;19.1;69.5;13.9;5.1
2019-02-06;12.2;1.6;27.1;19.2;83.1;23.3;2.9
2019-02-07;10.4;0.8;26.8;19.4;87.2;34.4;2.4
2019-02-08;23.6;1.1;31.4;18.3;74.2;5.9;4.9
2019-02-09;24.5;1.9;32.4;18.2;69.1;0.1;5.6
2019-02-10;24.0;1.8;32.5;20.0;68.1;0.0;5.5
2019-02-11;22.9;1.4;32.0;20.8;68.8;7.4;5.2
2019-02-12;20.3;1.5;31.6;19.6;64.6;0.0;4.8
2019-02-13;14.3;1.5;31.6;20.4;76.1;0.0;3.6
2019-02-14;18.2;2.1;30.1;19.2;75.2;10.3;4.3
2019-02-15;11.1;1.3;26.9;19.9;83.1;1.1;2.6
2019-02-16;8.3;0.9;26.4;20.5;89.1;12.7;2.0
2019-02-17;11.4;0.8;27.0;20.2;88.7;38.2;2.5
2019-02-18;14.9;0.9;27.8;20.3;87.1;15.4;3.1
2019-02-19;18.7;0.9;29.6;20.7;81.9;13.7;3.9
2019-02-20;21.1;0.8;32.6;20.0;76.3;0.2;4.5
2019-02-21;10.9;1.0;27.0;19.4;82.4;19.2;2.5
2019-02-22;27.4;1.2;33.4;18.6;68.6;5.3;5.8
2019-02-23;27.8;1.0;33.7;18.1;63.3;0.0;5.8
2019-02-24;25.2;1.0;34.1;18.8;63.5;0.0;5.4
2019-02-25;25.3;1.0;34.9;19.1;62.6;0.0;5.5
2019-02-26;22.1;1.2;34.6;19.3;69.9;0.0;5.0
2019-02-27;24.5;1.0;32.2;19.5;70.4;29.6;5.1
2019-02-28;16.0;1.0;29.4;20.1;79.1;4.1;3.5
